-15.324,144.997,324.2,2018-09-22 00:00:00,09/22/18 - 324.2 - D
-15.06,142.768,328.3,2018-09-22 00:00:00,09/22/18 - 328.3 - D
-15.061,142.78,330.3,2018-09-22 00:00:00,09/22/18 - 330.3 - D
-15.063,142.793,326.7,2018-09-22 00:00:00,09/22/18 - 326.7 - D
-15.095,142.712,322.6,2018-09-22 00:00:00,09/22/18 - 322.6 - D
-15.302,143.957,325.0,2018-09-22 00:00:00,09/22/18 - 325.0 - D
-15.304,143.972,324.0,2018-09-22 00:00:00,09/22/18 - 324.0 - D
-15.328,143.985,343.3,2018-09-22 00:00:00,09/22/18 - 343.3 - D
-15.33,144.0,362.0,2018-09-22 00:00:00,09/22/18 - 362.0 - D
-15.332,144.016,335.7,2018-09-22 00:00:00,09/22/18 - 335.7 - D
-15.342,143.999,327.1,2018-09-22 00:00:00,09/22/18 - 327.1 - D
-15.346,144.03,330.3,2018-09-22 00:00:00,09/22/18 - 330.3 - D
-15.353,143.997,325.6,2018-09-22 00:00:00,09/22/18 - 325.6 - D
-15.355,144.013,346.0,2018-09-22 00:00:00,09/22/18 - 346.0 - D
-15.357,144.028,325.7,2018-09-22 00:00:00,09/22/18 - 325.7 - D
-15.73,145.036,323.8,2018-09-22 00:00:00,09/22/18 - 323.8 - D
-13.575,130.686,321.9,2018-09-22 00:00:00,09/22/18 - 321.9 - D
-14.209,132.776,329.0,2018-09-22 00:00:00,09/22/18 - 329.0 - D
-13.949,130.534,323.2,2018-09-22 00:00:00,09/22/18 - 323.2 - D
-13.954,130.563,323.7,2018-09-22 00:00:00,09/22/18 - 323.7 - D
-13.951,130.558,325.3,2018-09-22 00:00:00,09/22/18 - 325.3 - D
-15.533,135.734,333.8,2018-09-22 00:00:00,09/22/18 - 333.8 - D
-15.535,135.746,331.9,2018-09-22 00:00:00,09/22/18 - 331.9 - D
-15.543,135.793,351.9,2018-09-22 00:00:00,09/22/18 - 351.9 - D
-15.544,135.805,371.0,2018-09-22 00:00:00,09/22/18 - 371.0 - D
-15.546,135.816,351.6,2018-09-22 00:00:00,09/22/18 - 351.6 - D
-15.548,135.828,337.9,2018-09-22 00:00:00,09/22/18 - 337.9 - D
-15.545,135.745,373.8,2018-09-22 00:00:00,09/22/18 - 373.8 - D
-15.547,135.756,350.6,2018-09-22 00:00:00,09/22/18 - 350.6 - D
-15.549,135.768,328.6,2018-09-22 00:00:00,09/22/18 - 328.6 - D
-15.551,135.78,328.2,2018-09-22 00:00:00,09/22/18 - 328.2 - D
-15.553,135.791,341.9,2018-09-22 00:00:00,09/22/18 - 341.9 - D
-15.554,135.803,405.6,2018-09-22 00:00:00,09/22/18 - 405.6 - D
-15.556,135.815,418.9,2018-09-22 00:00:00,09/22/18 - 418.9 - D
-15.558,135.826,359.9,2018-09-22 00:00:00,09/22/18 - 359.9 - D
-15.56,135.838,346.0,2018-09-22 00:00:00,09/22/18 - 346.0 - D
-15.559,135.766,356.6,2018-09-22 00:00:00,09/22/18 - 356.6 - D
